datetime_local,temperature_f,apparent_temperature_f,precipitation_inch,rain_inch,snowfall_inch,snow_depth_inch,weather_code,weather_description,wind_speed_mph,wind_gusts_mph,relative_humidity_pct,visibility_ft
2026-02-28T19:00,34.1,29.8,0.0,0.0,0.0,0.492,0,Clear sky,0.8,2.2,90,
2026-02-28T20:00,33.2,29.0,0.0,0.0,0.0,0.459,0,Clear sky,0.4,1.6,93,
2026-02-28T21:00,30.8,26.6,0.0,0.0,0.0,0.459,0,Clear sky,0.3,1.3,96,
2026-02-28T22:00,28.9,24.4,0.0,0.0,0.0,0.459,0,Clear sky,0.7,1.8,100,
2026-02-28T23:00,28.2,23.5,0.0,0.0,0.0,0.459,0,Clear sky,0.8,1.6,100,
2026-03-01T00:00,26.5,21.7,0.0,0.0,0.0,0.459,3,Overcast,0.4,1.6,100,
2026-03-01T01:00,27.3,21.2,0.0,0.0,0.0,0.459,3,Overcast,3.9,10.3,100,
2026-03-01T02:00,27.9,22.4,0.0,0.0,0.0,0.394,3,Overcast,2.4,7.4,99,
2026-03-01T03:00,28.7,23.0,0.0,0.0,0.0,0.394,3,Overcast,3.1,6.3,99,
2026-03-01T04:00,28.1,21.7,0.0,0.0,0.0,0.394,3,Overcast,4.9,8.7,100,
2026-03-01T05:00,30.5,23.0,0.0,0.0,0.0,0.394,2,Partly cloudy,7.5,14.3,94,
2026-03-01T06:00,31.9,23.4,0.0,0.0,0.0,0.394,2,Partly cloudy,9.0,17.2,76,
2026-03-01T07:00,31.3,22.3,0.0,0.0,0.0,0.394,2,Partly cloudy,9.7,19.2,75,
2026-03-01T08:00,33.5,25.2,0.0,0.0,0.0,0.328,3,Overcast,9.1,19.2,77,
2026-03-01T09:00,33.3,24.8,0.028,0.004,0.165,0.361,73,Moderate snowfall,9.3,19.9,79,
2026-03-01T10:00,32.7,24.8,0.008,0.0,0.055,0.361,71,Slight snowfall,8.3,19.0,83,
2026-03-01T11:00,32.5,24.5,0.012,0.0,0.083,0.361,73,Moderate snowfall,8.5,17.9,85,
2026-03-01T12:00,33.1,25.2,0.0,0.0,0.0,0.361,2,Partly cloudy,8.3,17.7,81,
2026-03-01T13:00,34.4,26.8,0.0,0.0,0.0,0.361,1,Mainly clear,7.4,17.7,73,
2026-03-01T14:00,37.7,33.2,0.0,0.0,0.0,0.328,1,Mainly clear,3.8,16.8,61,
2026-03-01T15:00,37.8,32.0,0.0,0.0,0.0,0.328,1,Mainly clear,3.4,8.7,60,
2026-03-01T16:00,37.3,31.4,0.0,0.0,0.0,0.295,0,Clear sky,2.8,7.6,63,
2026-03-01T17:00,36.6,31.0,0.0,0.0,0.0,0.295,0,Clear sky,1.8,6.0,62,
2026-03-01T18:00,34.2,28.7,0.0,0.0,0.0,0.295,0,Clear sky,0.7,3.6,60,
2026-03-01T19:00,29.3,22.9,0.0,0.0,0.0,0.295,0,Clear sky,2.4,3.4,67,
2026-03-01T20:00,32.1,23.0,0.0,0.0,0.0,0.295,0,Clear sky,8.8,10.7,58,
2026-03-01T21:00,29.4,20.7,0.0,0.0,0.0,0.295,0,Clear sky,7.3,16.6,58,
2026-03-01T22:00,26.3,18.1,0.0,0.0,0.0,0.295,0,Clear sky,6.2,14.1,66,
2026-03-01T23:00,24.1,15.5,0.0,0.0,0.0,0.295,0,Clear sky,6.8,13.0,71,
2026-03-02T00:00,22.3,13.4,0.0,0.0,0.0,0.295,0,Clear sky,7.1,14.1,68,
2026-03-02T01:00,19.9,11.3,0.0,0.0,0.0,0.295,0,Clear sky,6.2,13.9,68,
2026-03-02T02:00,21.3,12.8,0.0,0.0,0.0,0.295,0,Clear sky,5.6,12.1,63,
2026-03-02T03:00,19.8,11.5,0.0,0.0,0.0,0.295,0,Clear sky,5.0,10.3,66,
2026-03-02T04:00,17.8,9.7,0.0,0.0,0.0,0.295,0,Clear sky,4.6,9.6,70,
2026-03-02T05:00,16.2,7.7,0.0,0.0,0.0,0.295,0,Clear sky,5.1,9.6,70,
2026-03-02T06:00,14.9,6.2,0.0,0.0,0.0,0.295,2,Partly cloudy,5.5,10.3,67,
2026-03-02T07:00,13.9,4.6,0.0,0.0,0.0,0.295,3,Overcast,6.7,12.5,66,
2026-03-02T08:00,15.6,6.4,0.0,0.0,0.0,0.262,3,Overcast,6.5,14.3,63,
2026-03-02T09:00,17.4,9.1,0.0,0.0,0.0,0.262,3,Overcast,4.8,12.3,67,
2026-03-02T10:00,19.3,11.1,0.0,0.0,0.0,0.262,3,Overcast,4.7,10.5,64,
2026-03-02T11:00,21.8,14.1,0.0,0.0,0.0,0.262,3,Overcast,3.9,11.2,60,
2026-03-02T12:00,24.0,17.1,0.0,0.0,0.0,0.262,3,Overcast,3.4,9.8,55,
2026-03-02T13:00,25.5,19.8,0.0,0.0,0.0,0.262,3,Overcast,2.9,9.6,54,
2026-03-02T14:00,27.3,22.0,0.0,0.0,0.0,0.23,3,Overcast,1.2,8.7,42,
2026-03-02T15:00,28.1,21.9,0.0,0.0,0.0,0.23,3,Overcast,1.3,5.4,46,
2026-03-02T16:00,28.3,21.3,0.0,0.0,0.0,0.23,1,Mainly clear,2.5,6.7,50,
2026-03-02T17:00,27.9,20.5,0.0,0.0,0.0,0.23,0,Clear sky,3.5,8.5,54,
2026-03-02T18:00,25.6,18.4,0.0,0.0,0.0,0.23,0,Clear sky,3.5,9.2,64,
2026-03-02T19:00,20.8,13.2,0.0,0.0,0.0,0.23,0,Clear sky,3.5,7.6,66,
2026-03-02T20:00,22.8,15.1,0.0,0.0,0.0,0.23,0,Clear sky,4.3,6.9,66,
2026-03-02T21:00,21.6,13.9,0.0,0.0,0.0,0.23,0,Clear sky,4.0,8.5,67,
2026-03-02T22:00,20.2,12.7,0.0,0.0,0.0,0.23,0,Clear sky,3.5,7.4,69,
2026-03-02T23:00,20.4,13.5,0.0,0.0,0.0,0.23,0,Clear sky,2.1,6.0,69,
2026-03-03T00:00,20.5,13.7,0.0,0.0,0.0,0.23,0,Clear sky,1.9,3.8,72,
2026-03-03T01:00,20.5,13.9,0.0,0.0,0.0,0.23,0,Clear sky,1.7,4.0,74,
2026-03-03T02:00,21.2,14.4,0.0,0.0,0.0,0.23,3,Overcast,2.2,3.1,74,
2026-03-03T03:00,26.1,19.7,0.0,0.0,0.0,0.23,3,Overcast,2.4,5.6,76,
2026-03-03T04:00,27.0,20.7,0.0,0.0,0.0,0.23,3,Overcast,2.4,4.5,77,
2026-03-03T05:00,27.7,21.5,0.0,0.0,0.0,0.23,3,Overcast,2.4,4.7,77,
2026-03-03T06:00,28.2,22.3,0.0,0.0,0.0,0.23,3,Overcast,1.9,4.7,78,
2026-03-03T07:00,28.4,22.2,0.0,0.0,0.0,0.23,3,Overcast,2.8,5.6,79,
2026-03-03T08:00,28.3,21.8,0.0,0.0,0.0,0.197,3,Overcast,3.6,7.2,81,
2026-03-03T09:00,29.7,22.7,0.0,0.0,0.0,0.197,3,Overcast,5.3,8.7,83,
2026-03-03T10:00,30.4,24.3,0.008,0.0,0.055,0.197,71,Slight snowfall,3.5,8.9,85,
2026-03-03T11:00,31.8,25.3,0.016,0.0,0.11,0.23,73,Moderate snowfall,4.7,10.1,83,
2026-03-03T12:00,32.9,26.6,0.035,0.0,0.248,0.23,73,Moderate snowfall,4.9,12.1,87,
2026-03-03T13:00,33.4,27.4,0.031,0.0,0.22,0.262,73,Moderate snowfall,5.1,12.1,91,
2026-03-03T14:00,33.1,27.6,0.016,0.008,0.055,0.197,71,Slight snowfall,3.6,11.0,93,
2026-03-03T15:00,33.4,27.8,0.016,0.016,0.0,0.197,51,Light drizzle,4.1,9.2,93,
2026-03-03T16:00,33.7,28.0,0.024,0.024,0.0,0.197,53,Moderate drizzle,4.6,9.6,94,
2026-03-03T17:00,33.4,27.7,0.039,0.039,0.0,0.197,55,Dense drizzle,4.5,9.4,95,
2026-03-03T18:00,33.4,27.5,0.031,0.031,0.0,0.197,53,Moderate drizzle,5.0,10.5,95,
2026-03-03T19:00,33.4,28.3,0.012,0.012,0.0,0.197,51,Light drizzle,3.1,9.8,96,
2026-03-03T20:00,32.5,27.3,0.016,0.016,0.0,0.164,51,Light drizzle,3.0,6.0,96,
2026-03-03T21:00,32.4,28.1,0.028,0.028,0.0,0.164,53,Moderate drizzle,0.8,5.4,97,
2026-03-03T22:00,32.3,28.3,0.024,0.024,0.0,0.164,53,Moderate drizzle,0.2,1.8,97,
2026-03-03T23:00,32.3,27.9,0.055,0.055,0.0,0.164,61,Slight rain,1.2,2.2,99,
2026-03-04T00:00,33.1,27.9,0.028,0.028,0.0,0.164,53,Moderate drizzle,3.3,5.6,97,
2026-03-04T01:00,34.6,28.7,0.024,0.024,0.0,0.164,53,Moderate drizzle,5.5,11.2,97,
2026-03-04T02:00,35.0,29.6,0.031,0.031,0.0,0.164,53,Moderate drizzle,4.3,10.7,96,
2026-03-04T03:00,35.9,30.2,0.028,0.028,0.0,0.131,53,Moderate drizzle,5.5,11.0,96,
2026-03-04T04:00,35.8,30.5,0.004,0.004,0.0,0.131,51,Light drizzle,4.4,10.5,95,
2026-03-04T05:00,35.4,29.9,0.0,0.0,0.0,0.131,3,Overcast,5.0,8.9,96,
2026-03-04T06:00,35.0,29.3,0.0,0.0,0.0,0.131,3,Overcast,5.1,10.3,96,
2026-03-04T07:00,33.7,28.3,0.0,0.0,0.0,0.131,3,Overcast,3.9,9.4,96,
2026-03-04T08:00,33.4,28.3,0.0,0.0,0.0,0.164,3,Overcast,3.2,6.7,96,
2026-03-04T09:00,35.5,30.5,0.0,0.0,0.0,0.164,3,Overcast,3.7,7.4,95,
2026-03-04T10:00,37.7,33.2,0.0,0.0,0.0,0.131,3,Overcast,3.2,7.8,94,
2026-03-04T11:00,39.0,34.9,0.0,0.0,0.0,0.131,3,Overcast,2.5,6.7,91,
2026-03-04T12:00,40.4,36.3,0.0,0.0,0.0,0.131,3,Overcast,2.5,7.2,86,
2026-03-04T13:00,41.1,37.2,0.0,0.0,0.0,0.098,3,Overcast,1.9,7.4,83,
2026-03-04T14:00,45.3,43.3,0.0,0.0,0.0,0.098,3,Overcast,1.1,6.5,77,
2026-03-04T15:00,43.1,40.0,0.0,0.0,0.0,0.098,3,Overcast,0.9,4.9,79,
2026-03-04T16:00,43.9,40.7,0.0,0.0,0.0,0.098,3,Overcast,0.7,4.7,77,
2026-03-04T17:00,43.0,39.3,0.0,0.0,0.0,0.066,2,Partly cloudy,1.5,5.1,79,
2026-03-04T18:00,42.7,39.5,0.0,0.0,0.0,0.066,0,Clear sky,0.8,5.8,81,
2026-03-04T19:00,39.1,35.0,0.0,0.0,0.0,0.066,0,Clear sky,1.9,2.9,86,
2026-03-04T20:00,39.1,34.9,0.0,0.0,0.0,0.066,3,Overcast,3.0,5.1,93,
2026-03-04T21:00,37.0,32.3,0.0,0.0,0.0,0.066,0,Clear sky,3.7,7.4,95,
2026-03-04T22:00,35.3,31.0,0.0,0.0,0.0,0.066,3,Overcast,2.2,7.2,96,
2026-03-04T23:00,35.4,31.3,0.0,0.0,0.0,0.066,3,Overcast,1.6,4.5,96,
2026-03-05T00:00,36.2,32.0,0.0,0.0,0.0,0.066,3,Overcast,2.2,3.1,97,
2026-03-05T01:00,36.7,32.6,0.0,0.0,0.0,0.066,3,Overcast,2.2,3.4,98,
2026-03-05T02:00,38.4,34.3,0.0,0.0,0.0,0.098,3,Overcast,2.9,5.4,98,
2026-03-05T03:00,37.7,34.2,0.0,0.0,0.0,0.066,3,Overcast,1.4,5.4,99,
2026-03-05T04:00,37.4,33.8,0.0,0.0,0.0,0.066,3,Overcast,1.5,2.2,100,
2026-03-05T05:00,37.6,34.6,0.0,0.0,0.0,0.066,3,Overcast,0.2,2.2,100,
2026-03-05T06:00,36.7,33.2,0.0,0.0,0.0,0.066,3,Overcast,1.0,1.6,100,
2026-03-05T07:00,36.3,32.4,0.0,0.0,0.0,0.066,3,Overcast,1.9,3.1,100,
2026-03-05T08:00,36.7,32.5,0.028,0.028,0.0,0.066,53,Moderate drizzle,2.7,2.7,100,
2026-03-05T09:00,36.9,33.3,0.114,0.114,0.0,0.066,63,Moderate rain,1.3,5.1,99,
2026-03-05T10:00,37.1,32.9,0.142,0.142,0.0,0.066,63,Moderate rain,2.8,4.9,99,
2026-03-05T11:00,37.7,33.7,0.138,0.138,0.0,0.066,63,Moderate rain,2.6,6.5,99,
2026-03-05T12:00,39.5,35.4,0.059,0.059,0.0,0.066,61,Slight rain,3.4,7.6,98,
2026-03-05T13:00,41.2,37.4,0.004,0.004,0.0,0.066,51,Light drizzle,3.1,9.4,93,
2026-03-05T14:00,39.5,34.9,0.004,0.004,0.0,0.066,51,Light drizzle,4.7,11.6,98,
2026-03-05T15:00,41.4,36.4,0.008,0.008,0.0,0.033,51,Light drizzle,5.8,14.8,93,
2026-03-05T16:00,39.7,34.9,0.024,0.024,0.0,0.033,53,Moderate drizzle,5.0,13.2,97,
2026-03-05T17:00,38.2,32.1,0.02,0.02,0.0,0.033,53,Moderate drizzle,7.7,17.0,97,
2026-03-05T18:00,38.6,33.0,0.0,0.0,0.0,0.033,3,Overcast,6.3,16.3,97,
2026-03-05T19:00,37.6,31.2,0.004,0.004,0.0,0.033,51,Light drizzle,7.9,16.8,97,
2026-03-05T20:00,37.8,31.4,0.0,0.0,0.0,0.033,3,Overcast,8.0,15.2,97,
2026-03-05T21:00,37.5,30.2,0.039,0.039,0.0,0.033,55,Dense drizzle,10.0,20.6,97,
2026-03-05T22:00,37.3,30.3,0.008,0.008,0.0,0.033,51,Light drizzle,9.4,19.7,97,
2026-03-05T23:00,37.0,29.8,0.02,0.02,0.0,0.033,53,Moderate drizzle,9.3,19.2,96,
2026-03-06T00:00,36.6,30.0,0.13,0.13,0.0,0.033,63,Moderate rain,8.1,18.8,97,
2026-03-06T01:00,36.1,28.8,0.205,0.205,0.0,0.0,63,Moderate rain,9.7,19.7,97,
2026-03-06T02:00,37.3,29.9,0.165,0.165,0.0,0.0,63,Moderate rain,9.9,22.6,93,
2026-03-06T03:00,36.8,29.8,0.024,0.024,0.0,0.0,53,Moderate drizzle,8.6,19.5,94,
2026-03-06T04:00,36.5,29.9,0.004,0.004,0.0,0.0,51,Light drizzle,7.7,17.2,95,
2026-03-06T05:00,36.6,30.1,0.004,0.004,0.0,0.0,51,Light drizzle,7.4,15.4,94,
2026-03-06T06:00,36.6,30.2,0.0,0.0,0.0,0.0,3,Overcast,7.2,14.3,94,
2026-03-06T07:00,36.5,30.1,0.0,0.0,0.0,0.0,3,Overcast,7.2,14.5,93,
2026-03-06T08:00,36.0,29.6,0.0,0.0,0.0,0.0,3,Overcast,6.8,14.5,92,
2026-03-06T09:00,37.4,31.3,0.0,0.0,0.0,0.0,3,Overcast,6.2,14.1,88,
2026-03-06T10:00,38.2,32.6,0.0,0.0,0.0,0.0,3,Overcast,5.3,14.8,87,
2026-03-06T11:00,39.6,33.4,0.0,0.0,0.0,0.0,3,Overcast,6.8,14.5,84,
2026-03-06T12:00,41.6,35.2,0.0,0.0,0.0,0.0,3,Overcast,7.7,18.6,79,
2026-03-06T13:00,42.3,36.1,0.0,0.0,0.0,0.0,3,Overcast,6.9,18.6,77,
2026-03-06T14:00,41.0,35.4,0.0,0.0,0.0,0.0,3,Overcast,5.6,16.8,80,
2026-03-06T15:00,40.8,35.2,0.004,0.004,0.0,0.0,51,Light drizzle,5.4,13.0,79,
2026-03-06T16:00,40.7,35.0,0.0,0.0,0.0,0.0,3,Overcast,5.5,14.3,79,
2026-03-06T17:00,40.7,34.8,0.0,0.0,0.0,0.0,3,Overcast,6.0,14.8,79,
2026-03-06T18:00,39.3,33.5,0.0,0.0,0.0,0.0,3,Overcast,5.3,14.3,81,
2026-03-06T19:00,37.9,31.9,0.0,0.0,0.0,0.0,3,Overcast,5.6,13.0,83,
2026-03-06T20:00,37.7,32.0,0.0,0.0,0.0,0.0,3,Overcast,4.8,12.3,84,
2026-03-06T21:00,37.1,31.4,0.004,0.004,0.0,0.0,51,Light drizzle,5.0,11.0,85,
2026-03-06T22:00,36.7,31.1,0.004,0.004,0.0,0.0,51,Light drizzle,4.6,11.2,87,
2026-03-06T23:00,36.3,30.8,0.0,0.0,0.0,0.0,3,Overcast,4.3,9.8,88,
2026-03-07T00:00,36.2,31.1,0.0,0.0,0.0,0.0,3,Overcast,3.5,8.9,89,
2026-03-07T01:00,36.1,31.6,0.0,0.0,0.0,0.0,3,Overcast,2.3,7.2,90,
2026-03-07T02:00,36.1,31.8,0.0,0.0,0.0,0.0,3,Overcast,1.6,4.3,91,
2026-03-07T03:00,36.1,31.9,0.0,0.0,0.0,0.0,3,Overcast,1.4,4.0,92,
2026-03-07T04:00,36.1,32.1,0.0,0.0,0.0,0.0,3,Overcast,1.0,3.4,92,
2026-03-07T05:00,36.2,31.9,0.0,0.0,0.0,0.0,3,Overcast,2.0,3.8,92,
2026-03-07T06:00,36.5,31.9,0.0,0.0,0.0,0.0,3,Overcast,2.9,5.8,93,
2026-03-07T07:00,36.8,32.4,0.0,0.0,0.0,0.0,3,Overcast,2.6,6.7,93,
2026-03-07T08:00,35.7,31.1,0.0,0.0,0.0,0.0,3,Overcast,2.7,6.5,95,
2026-03-07T09:00,37.0,31.8,0.0,0.0,0.0,0.0,3,Overcast,4.4,9.8,93,
2026-03-07T10:00,38.0,32.4,0.0,0.0,0.0,0.0,3,Overcast,5.7,13.0,92,
2026-03-07T11:00,39.4,33.9,0.0,0.0,0.0,0.0,3,Overcast,5.8,13.9,91,
2026-03-07T12:00,41.4,36.1,0.0,0.0,0.0,0.0,3,Overcast,5.9,14.5,88,
2026-03-07T13:00,43.7,38.7,0.0,0.0,0.0,0.0,3,Overcast,6.2,15.4,86,
2026-03-07T14:00,43.8,38.8,0.0,0.0,0.0,0.0,3,Overcast,6.1,16.1,87,
2026-03-07T15:00,45.3,40.2,0.0,0.0,0.0,0.0,3,Overcast,7.1,16.8,86,
2026-03-07T16:00,46.9,42.0,0.0,0.0,0.0,0.0,3,Overcast,7.2,17.4,86,
2026-03-07T17:00,47.6,43.2,0.0,0.0,0.0,0.0,3,Overcast,6.7,16.8,87,
2026-03-07T18:00,46.6,42.8,0.0,0.0,0.0,0.0,3,Overcast,5.1,15.4,90,
2026-03-07T19:00,44.7,41.0,0.0,0.0,0.0,0.0,3,Overcast,4.4,11.0,92,
2026-03-07T20:00,43.6,39.4,0.0,0.0,0.0,0.0,3,Overcast,5.5,10.7,96,
2026-03-07T21:00,46.0,42.2,0.0,0.0,0.0,0.0,3,Overcast,5.6,12.5,95,
2026-03-07T22:00,48.7,45.1,0.0,0.0,0.0,0.0,3,Overcast,6.6,13.4,94,
2026-03-07T23:00,49.4,46.1,0.0,0.0,0.0,0.0,3,Overcast,6.6,14.1,95,
2026-03-08T00:00,49.6,46.2,0.0,0.0,0.0,0.0,3,Overcast,7.0,14.3,95,
2026-03-08T01:00,48.7,45.0,0.0,0.0,0.0,0.0,2,Partly cloudy,7.2,14.1,97,
2026-03-08T02:00,48.9,45.2,0.0,0.0,0.0,0.0,2,Partly cloudy,7.4,14.5,96,
2026-03-08T03:00,48.7,44.9,0.0,0.0,0.0,0.0,3,Overcast,7.8,15.4,98,
2026-03-08T04:00,49.0,45.0,0.0,0.0,0.0,0.0,3,Overcast,8.5,16.3,98,
2026-03-08T05:00,48.8,44.5,0.0,0.0,0.0,0.0,3,Overcast,9.1,17.4,97,
2026-03-08T06:00,48.8,44.5,0.0,0.0,0.0,0.0,3,Overcast,8.9,18.1,96,
2026-03-08T07:00,48.9,44.8,0.0,0.0,0.0,0.0,3,Overcast,8.5,17.4,96,
2026-03-08T08:00,50.7,47.5,0.0,0.0,0.0,0.033,3,Overcast,7.3,16.3,95,
2026-03-08T09:00,52.2,48.5,0.004,0.004,0.0,0.0,51,Light drizzle,8.7,16.3,92,
2026-03-08T10:00,53.6,50.5,0.0,0.0,0.0,0.0,3,Overcast,8.0,17.2,90,
2026-03-08T11:00,53.9,50.8,0.0,0.0,0.0,0.0,3,Overcast,8.0,15.9,90,
2026-03-08T12:00,58.2,56.5,0.0,0.0,0.0,0.0,3,Overcast,6.7,16.8,85,
2026-03-08T13:00,61.5,60.7,0.0,0.0,0.0,0.0,3,Overcast,5.6,16.1,79,
2026-03-08T14:00,66.7,67.3,0.0,0.0,0.0,0.0,3,Overcast,5.1,15.0,72,
2026-03-08T15:00,68.4,65.8,0.004,0.004,0.0,0.0,51,Light drizzle,8.4,18.8,59,
2026-03-08T16:00,67.5,64.6,0.0,0.0,0.0,0.0,3,Overcast,8.1,19.5,58,
2026-03-08T17:00,65.9,63.8,0.0,0.0,0.0,0.0,3,Overcast,6.1,17.7,59,
2026-03-08T18:00,64.1,61.2,0.0,0.0,0.0,0.0,3,Overcast,7.1,15.2,60,
2026-03-08T19:00,61.8,58.0,0.0,0.0,0.0,0.0,3,Overcast,7.8,17.2,61,
2026-03-08T20:00,58.7,54.4,0.0,0.0,0.0,0.0,3,Overcast,6.3,16.6,57,
2026-03-08T21:00,56.8,52.4,0.0,0.0,0.0,0.0,3,Overcast,6.4,12.5,61,
2026-03-08T22:00,55.1,51.0,0.0,0.0,0.0,0.0,0,Clear sky,5.5,12.8,63,
2026-03-08T23:00,52.8,48.7,0.0,0.0,0.0,0.0,0,Clear sky,5.2,10.7,68,
2026-03-09T00:00,52.2,47.3,0.0,0.0,0.0,0.0,0,Clear sky,6.0,11.9,64,
2026-03-09T01:00,51.1,45.7,0.0,0.0,0.0,0.0,0,Clear sky,6.4,12.8,63,
2026-03-09T02:00,49.3,43.9,0.0,0.0,0.0,0.0,0,Clear sky,5.8,13.0,64,
2026-03-09T03:00,46.9,42.4,0.0,0.0,0.0,0.0,0,Clear sky,3.7,11.6,68,
2026-03-09T04:00,44.8,40.2,0.0,0.0,0.0,0.0,0,Clear sky,3.5,6.7,72,
2026-03-09T05:00,42.9,38.3,0.0,0.0,0.0,0.0,0,Clear sky,3.4,7.6,76,
2026-03-09T06:00,41.5,37.0,0.0,0.0,0.0,0.0,0,Clear sky,2.8,6.9,78,
2026-03-09T07:00,40.3,35.8,0.0,0.0,0.0,0.0,0,Clear sky,2.5,4.9,80,
2026-03-09T08:00,41.7,37.5,0.0,0.0,0.0,0.0,0,Clear sky,2.3,4.9,78,
2026-03-09T09:00,45.1,40.8,0.0,0.0,0.0,0.0,0,Clear sky,3.4,7.6,74,
2026-03-09T10:00,50.3,46.6,0.0,0.0,0.0,0.0,0,Clear sky,3.0,8.9,68,
2026-03-09T11:00,55.7,52.1,0.0,0.0,0.0,0.0,0,Clear sky,4.0,11.9,61,
2026-03-09T12:00,60.7,58.2,0.0,0.0,0.0,0.0,0,Clear sky,5.1,14.1,54,
2026-03-09T13:00,64.0,61.1,0.0,0.0,0.0,0.0,0,Clear sky,6.4,16.8,43,
2026-03-09T14:00,66.9,63.1,0.0,0.0,0.0,0.0,0,Clear sky,6.9,18.1,34,
2026-03-09T15:00,68.6,64.2,0.0,0.0,0.0,0.0,0,Clear sky,7.1,17.2,33,
2026-03-09T16:00,68.9,63.5,0.0,0.0,0.0,0.0,0,Clear sky,7.6,18.6,35,
2026-03-09T17:00,66.4,62.6,0.0,0.0,0.0,0.0,0,Clear sky,5.9,17.4,46,
2026-03-09T18:00,61.5,59.1,0.0,0.0,0.0,0.0,0,Clear sky,5.3,13.6,65,
2026-03-09T19:00,56.1,54.1,0.0,0.0,0.0,0.0,0,Clear sky,4.4,11.6,78,
2026-03-09T20:00,55.0,51.9,0.0,0.0,0.0,0.0,0,Clear sky,5.2,10.1,73,
2026-03-09T21:00,55.0,51.7,0.0,0.0,0.0,0.0,0,Clear sky,5.2,11.2,71,
2026-03-09T22:00,53.7,50.6,0.0,0.0,0.0,0.0,0,Clear sky,4.5,10.7,73,
2026-03-09T23:00,51.7,48.9,0.0,0.0,0.0,0.0,0,Clear sky,3.7,9.2,78,
2026-03-10T00:00,50.1,47.3,0.0,0.0,0.0,0.0,0,Clear sky,3.1,7.4,80,
2026-03-10T01:00,49.8,46.7,0.0,0.0,0.0,0.0,0,Clear sky,3.3,6.5,78,
2026-03-10T02:00,49.0,45.6,0.0,0.0,0.0,0.0,0,Clear sky,3.2,6.5,75,
2026-03-10T03:00,48.0,44.3,0.0,0.0,0.0,0.0,0,Clear sky,3.3,6.0,74,
2026-03-10T04:00,46.9,43.0,0.0,0.0,0.0,0.0,0,Clear sky,3.2,5.8,76,
2026-03-10T05:00,46.0,42.1,0.0,0.0,0.0,0.0,0,Clear sky,3.3,6.3,77,
2026-03-10T06:00,44.8,40.8,0.0,0.0,0.0,0.0,0,Clear sky,3.3,6.3,80,
2026-03-10T07:00,44.2,40.0,0.0,0.0,0.0,0.0,0,Clear sky,3.6,7.2,81,
2026-03-10T08:00,45.1,41.2,0.0,0.0,0.0,0.0,0,Clear sky,3.4,7.2,82,
2026-03-10T09:00,48.9,45.5,0.0,0.0,0.0,0.0,0,Clear sky,3.5,7.8,77,
2026-03-10T10:00,53.9,51.5,0.0,0.0,0.0,0.0,0,Clear sky,2.8,8.7,73,
2026-03-10T11:00,59.0,57.3,0.0,0.0,0.0,0.0,0,Clear sky,2.9,9.8,67,
2026-03-10T12:00,64.1,63.7,0.0,0.0,0.0,0.0,0,Clear sky,4.2,12.5,62,
2026-03-10T13:00,68.3,68.6,0.0,0.0,0.0,0.0,0,Clear sky,5.1,14.3,57,
2026-03-10T14:00,74.9,73.6,0.0,0.0,0.0,0.0,0,Clear sky,6.8,15.7,40,
2026-03-10T15:00,75.9,73.9,0.0,0.0,0.0,0.0,0,Clear sky,7.3,18.1,40,
2026-03-10T16:00,74.9,73.7,0.0,0.0,0.0,0.0,0,Clear sky,5.7,17.9,48,
2026-03-10T17:00,71.2,72.5,0.0,0.0,0.0,0.0,1,Mainly clear,4.5,14.1,66,
2026-03-10T18:00,69.6,71.0,0.0,0.0,0.0,0.0,0,Clear sky,3.9,11.2,69,
2026-03-10T19:00,66.2,65.5,0.0,0.0,0.0,0.0,0,Clear sky,4.1,8.7,63,
2026-03-10T20:00,64.7,62.9,0.0,0.0,0.0,0.0,0,Clear sky,4.5,9.4,60,
2026-03-10T21:00,65.6,63.1,0.0,0.0,0.0,0.0,0,Clear sky,5.0,10.3,55,
2026-03-10T22:00,64.5,61.6,0.0,0.0,0.0,0.0,0,Clear sky,5.5,11.4,55,
2026-03-10T23:00,62.2,59.6,0.0,0.0,0.0,0.0,0,Clear sky,5.0,11.0,59,
2026-03-11T00:00,61.0,58.1,0.0,0.0,0.0,0.0,0,Clear sky,5.1,10.3,61,
2026-03-11T01:00,59.5,56.7,0.0,0.0,0.0,0.0,0,Clear sky,4.7,10.3,62,
2026-03-11T02:00,57.7,55.1,0.0,0.0,0.0,0.0,0,Clear sky,3.8,9.4,65,
2026-03-11T03:00,56.8,54.3,0.0,0.0,0.0,0.0,0,Clear sky,3.4,7.4,66,
2026-03-11T04:00,55.6,53.0,0.0,0.0,0.0,0.0,2,Partly cloudy,3.2,6.5,68,
2026-03-11T05:00,55.2,52.4,0.0,0.0,0.0,0.0,1,Mainly clear,3.4,6.5,67,
2026-03-11T06:00,54.3,51.1,0.0,0.0,0.0,0.0,3,Overcast,4.1,7.8,69,
2026-03-11T07:00,52.9,49.8,0.0,0.0,0.0,0.0,1,Mainly clear,4.0,8.1,73,
2026-03-11T08:00,54.3,51.5,0.0,0.0,0.0,0.0,0,Clear sky,4.1,10.1,73,
2026-03-11T09:00,57.0,54.2,0.0,0.0,0.0,0.0,3,Overcast,5.7,10.3,73,
2026-03-11T10:00,59.5,58.0,0.0,0.0,0.0,0.0,0,Clear sky,3.6,11.2,72,
2026-03-11T11:00,61.7,60.2,0.0,0.0,0.0,0.0,0,Clear sky,4.7,13.6,69,
